3.255e+11, 0.0992314
3.26e+11, 0.0902039
3.265e+11, 0.0891366
3.27e+11, 0.0911391
3.275e+11, 0.0939248
3.28e+11, 0.0966909
3.285e+11, 0.0992061
3.29e+11, 0.101442
3.295e+11, 0.103427
3.3e+11, 0.105201
3.305e+11, 0.106802
3.31e+11, 0.108263
3.315e+11, 0.10961
3.32e+11, 0.110863
3.325e+11, 0.11204
3.33e+11, 0.113153
3.335e+11, 0.114214
3.34e+11, 0.115231
3.345e+11, 0.11621
3.35e+11, 0.117159
3.355e+11, 0.118081
3.36e+11, 0.118979
3.365e+11, 0.119858
3.37e+11, 0.120722
3.375e+11, 0.121574
3.38e+11, 0.122416
3.385e+11, 0.123249
3.39e+11, 0.124075
3.395e+11, 0.124895
3.4e+11, 0.12571
3.405e+11, 0.126522
3.41e+11, 0.127332
3.415e+11, 0.12814
3.42e+11, 0.128953
3.425e+11, 0.129761
3.43e+11, 0.13057
3.435e+11, 0.131381
3.44e+11, 0.132202
3.445e+11, 0.133018
3.45e+11, 0.133838
3.455e+11, 0.134662
3.46e+11, 0.135492
3.465e+11, 0.136327
3.47e+11, 0.137168
3.475e+11, 0.138015
3.48e+11, 0.13887
3.485e+11, 0.139733
3.49e+11, 0.140604
3.495e+11, 0.141483
3.5e+11, 0.142373
3.505e+11, 0.143273
3.51e+11, 0.144184
3.515e+11, 0.145106
3.52e+11, 0.14604
3.525e+11, 0.146988
3.53e+11, 0.147949
3.535e+11, 0.148925
3.54e+11, 0.149917
3.545e+11, 0.150925
3.55e+11, 0.15195
3.555e+11, 0.152993
3.56e+11, 0.154056
3.565e+11, 0.15514
3.57e+11, 0.156246
3.575e+11, 0.157376
3.58e+11, 0.158531
3.585e+11, 0.159712
3.59e+11, 0.160922
3.595e+11, 0.162163
3.6e+11, 0.163436
3.605e+11, 0.164744
3.61e+11, 0.16609
3.615e+11, 0.167476
3.62e+11, 0.168907
3.625e+11, 0.170384
3.63e+11, 0.171911
3.635e+11, 0.173495
3.64e+11, 0.175138
3.645e+11, 0.176847
3.65e+11, 0.178627
3.655e+11, 0.180486
3.66e+11, 0.182455
3.665e+11, 0.184496
3.67e+11, 0.186642
3.675e+11, 0.188904
3.68e+11, 0.191297
3.685e+11, 0.193836
3.69e+11, 0.196539
3.695e+11, 0.199428
3.7e+11, 0.202526
3.705e+11, 0.205864
3.71e+11, 0.209478
3.715e+11, 0.21341
3.72e+11, 0.217711
3.725e+11, 0.222444
3.73e+11, 0.227687
3.735e+11, 0.233536
3.74e+11, 0.24011
3.745e+11, 0.247558
3.75e+11, 0.256068
3.755e+11, 0.265876
3.76e+11, 0.277267
3.765e+11, 0.290576
3.77e+11, 0.306133
3.775e+11, 0.324093
3.78e+11, 0.343901
3.785e+11, 0.362743
3.79e+11, 0.371401
3.795e+11, 0.34524
3.8e+11, 0.237097
3.805e+11, 0.0590576
3.81e+11, -0.0281653
3.815e+11, -0.0444105
3.82e+11, -0.0326868
3.825e+11, -0.013448
3.83e+11, 0.00594128
3.835e+11, 0.0233275
3.84e+11, 0.0383596
3.845e+11, 0.0512394
3.85e+11, 0.0622915
3.855e+11, 0.0718253
3.86e+11, 0.0801123
3.865e+11, 0.0874151
3.87e+11, 0.0939157
3.875e+11, 0.0997445
3.88e+11, 0.105008
3.885e+11, 0.10979
3.89e+11, 0.114155
3.895e+11, 0.118139
3.9e+11, 0.121736
3.905e+11, 0.124929
3.91e+11, 0.127858
3.915e+11, 0.130739
3.92e+11, 0.133634
3.925e+11, 0.136335
3.93e+11, 0.138915
3.935e+11, 0.141378
3.94e+11, 0.143734
3.945e+11, 0.145989
3.95e+11, 0.148155
3.955e+11, 0.150242
3.96e+11, 0.152277
3.965e+11, 0.154227
3.97e+11, 0.156119
3.975e+11, 0.157958
3.98e+11, 0.159751
3.985e+11, 0.1615
3.99e+11, 0.163211
3.995e+11, 0.164886
4e+11, 0.16655
4.005e+11, 0.168165
4.01e+11, 0.169753
4.015e+11, 0.171318
4.02e+11, 0.17286
4.025e+11, 0.174383
4.03e+11, 0.175888
4.035e+11, 0.177378
4.04e+11, 0.178852
4.045e+11, 0.180314
4.05e+11, 0.181764
4.055e+11, 0.183204
4.06e+11, 0.184634
4.065e+11, 0.186057
4.07e+11, 0.187473
4.075e+11, 0.188883
4.08e+11, 0.190289
4.085e+11, 0.191691
4.09e+11, 0.193089
4.095e+11, 0.194485
4.1e+11, 0.195932
4.105e+11, 0.197325
4.11e+11, 0.198718
4.115e+11, 0.200112
4.12e+11, 0.201508
4.125e+11, 0.202906
4.13e+11, 0.204307
4.135e+11, 0.205712
4.14e+11, 0.207121
4.145e+11, 0.208536
4.15e+11, 0.209957
4.155e+11, 0.211384
4.16e+11, 0.212825
4.165e+11, 0.214267
4.17e+11, 0.215718
4.175e+11, 0.217178
4.18e+11, 0.218649
4.185e+11, 0.220131
4.19e+11, 0.221625
4.195e+11, 0.223131
4.2e+11, 0.224651
4.205e+11, 0.226186
4.21e+11, 0.227736
4.215e+11, 0.229302
4.22e+11, 0.230887
4.225e+11, 0.23249
4.23e+11, 0.234114
4.235e+11, 0.235759
4.24e+11, 0.237426
4.245e+11, 0.239119
4.25e+11, 0.240837
4.255e+11, 0.242584
4.26e+11, 0.244362
4.265e+11, 0.246171
4.27e+11, 0.248016
4.275e+11, 0.249898
4.28e+11, 0.251823
4.285e+11, 0.25379
4.29e+11, 0.255806
4.295e+11, 0.257875
4.3e+11, 0.260004
4.305e+11, 0.262194
4.31e+11, 0.264455
4.315e+11, 0.266795
4.32e+11, 0.269223
4.325e+11, 0.271752
4.33e+11, 0.274394
4.335e+11, 0.277168
4.34e+11, 0.280096
4.345e+11, 0.283206
4.35e+11, 0.286534
4.355e+11, 0.290124
4.36e+11, 0.294023
4.365e+11, 0.298241
4.37e+11, 0.302585
4.375e+11, 0.306678
4.38e+11, 0.311075
4.385e+11, 0.313992
4.39e+11, 0.309882
4.395e+11, 0.301219
4.4e+11, 0.301725
4.405e+11, 0.307493
4.41e+11, 0.314832
4.415e+11, 0.322737
4.42e+11, 0.331031
4.425e+11, 0.339393
4.43e+11, 0.346802
4.435e+11, 0.354999
4.44e+11, 0.366519
4.445e+11, 0.380503
4.45e+11, 0.396746
4.455e+11, 0.415314
4.46e+11, 0.435537
4.465e+11, 0.453863
4.47e+11, 0.458093
4.475e+11, 0.415673
4.48e+11, 0.278445
4.485e+11, 0.140391
4.49e+11, 0.09703
4.495e+11, 0.100615
4.5e+11, 0.118473
4.505e+11, 0.138277
4.51e+11, 0.156399
4.515e+11, 0.172137
4.52e+11, 0.185648
4.525e+11, 0.197287
4.53e+11, 0.207403
4.535e+11, 0.216292
4.54e+11, 0.224191
4.545e+11, 0.231287
4.55e+11, 0.237726
4.555e+11, 0.243625
4.56e+11, 0.249075
4.565e+11, 0.254151
4.57e+11, 0.258912
4.575e+11, 0.263407
4.58e+11, 0.267677
4.585e+11, 0.271754
4.59e+11, 0.275668
4.595e+11, 0.279442
