#stokes,freq,ind,real,imag,eta
5,3692,31,0.069103,-0.025097,1
5,3692,32,-0.00273,-0.032596,1
5,3692,33,-0.000187,-0.002988,1
5,3692,34,-0.000024,0.00039,1
5,3692,35,0.001704,-0.002631,1
5,3692,36,-0.008311,-0.086009,1
5,3692,37,0.006285,0.064588,1
5,3692,38,-0.004627,-0.041408,1
5,3692,39,0.004747,0.049135,1
5,3692,40,0.002329,-0.178865,1
5,3692,41,-0.027739,-0.02864,1
5,3692,42,-0.001023,-0.005646,1
5,3692,43,-0.000486,-0.001766,1
5,3692,44,0.000106,-0.000922,1
5,3692,45,0.000192,-0.000352,1
5,3692,46,-0.000611,0.000584,1
5,3692,47,0.002037,-0.000857,1
5,3692,48,0.004098,0.007013,1
5,3692,49,0.083533,-0.034197,1
5,3692,50,-0.004683,-0.036831,1
5,3692,51,0.002072,-0.012604,1
5,3692,52,-0.000179,-0.00082,1
5,3692,53,0.000336,-0.000471,1
5,3692,54,-0.000675,0.00058,1
5,3692,55,-0.000009,-0.000397,1
5,3692,56,0.000009,0.00001,1
5,3692,57,0.000045,0.000716,1
5,3692,58,-0.000852,0.002132,1
5,3692,59,0.002087,0.018491,1
5,3692,60,0.003445,-0.081653,1
5,3692,61,-0.01752,-0.018578,1
5,3692,62,-0.00202,-0.000312,1
5,3692,63,-0.000398,0.00023,1
5,3692,64,-0.000422,-0.002176,1
5,3692,65,-0.00053,-0.000525,1
5,3820,0,0.172155,-0.200701,1
5,3820,1,-0.004315,0.058427,1
5,3820,2,0.042965,-0.016962,1
5,3820,3,0.84416,-1.730735,1
5,3820,4,-0.16778,0.190253,1
5,3820,5,0.01945,0.007455,1
5,3820,6,-0.001276,-0.000525,1
5,3820,7,0.00868,-0.072052,1
5,3820,8,-0.059836,0.027404,1
5,3820,9,0.007983,-0.013961,1
5,3820,10,-1.533189,3.142402,1
5,3820,11,0.101016,-0.208185,1
5,3820,12,-0.088704,0.111725,1
5,3820,13,-0.031058,-0.011138,1
5,3820,14,-0.001597,-0.000601,1
5,3820,15,0.000314,-0.000266,1
5,3820,16,0.002464,0.001002,1
5,3820,17,-0.004404,-0.024896,1
5,3820,18,-0.014428,0.006659,1
5,3820,19,-0.004967,0.013941,1
5,3820,20,0.000446,-0.000246,1
5,3820,21,-0.329934,0.674791,1
5,3820,22,-0.050196,0.104762,1
5,3820,23,-0.108995,0.223295,1
5,3820,24,0.029406,-0.033621,1
5,3820,25,-0.000108,-0.001957,1
5,3820,26,0.004948,-0.000298,1
5,3820,27,-0.000001,-0.000192,1
5,3820,28,-0.000154,0.000201,1
5,3820,29,-0.000679,0.000773,1
5,3820,30,-0.000652,-0.000765,1
5,3820,31,-0.001192,0.028678,1
5,3820,32,0.019767,-0.008067,1
5,3820,33,0.00146,-0.0032,1
5,3820,34,-0.000698,0.000281,1
5,3820,35,-0.00209,0.002705,1
5,3820,36,0.023935,-0.048807,1
5,3820,37,-0.017794,0.03662,1
5,3820,38,0.011153,-0.023101,1
5,3820,39,-0.013661,0.027874,1
5,3820,40,0.08632,-0.105118,1
5,3820,41,0.014468,0.006821,1
5,3820,42,0.001907,-0.004764,1
5,3820,43,0.000481,0.000623,1
5,3820,44,0.000621,-0.000657,1
5,3820,45,0.000131,-0.000063,1
5,3820,46,0.000369,-0.000923,1
5,3820,47,0.000111,0.001037,1
5,3820,48,-0.0008,-0.001546,1
5,3820,49,0.000525,0.035441,1
5,3820,50,0.02426,-0.010091,1
5,3820,51,0.0046,-0.009135,1
5,3820,52,0.000702,-0.000033,1
5,3820,53,-0.000437,0.000549,1
5,3820,54,0.00114,-0.001343,1
5,3820,55,0.000085,-0.000178,1
5,3820,56,-0.00007,0.000047,1
5,3820,57,-0.000326,0.000375,1
5,3820,58,-0.001315,0.001918,1
5,3820,59,-0.005272,0.010604,1
5,3820,60,0.03929,-0.048435,1
5,3820,61,0.009056,0.004177,1
5,3820,62,-0.000794,-0.001881,1
5,3820,63,-0.000064,0.000039,1
5,3820,64,0.000491,-0.001114,1
5,3820,65,0.000313,0.000037,1
5,3948,0,0.364313,-0.280334,1
5,3948,1,-0.063575,-0.069058,1
5,3948,2,0.002542,-0.025483,1
5,3948,3,-2.001572,0.260024,1
5,3948,4,-0.39078,0.260349,1
5,3948,5,0.045258,-0.00478,1
5,3948,6,-0.006288,0.005576,1
5,3948,7,0.093931,0.088035,1
5,3948,8,-0.013216,0.046302,1
5,3948,9,0.014715,-0.011549,1
5,3948,10,3.632042,-0.474211,1
5,3948,11,-0.242355,0.028049,1
5,3948,12,-0.131145,0.165277,1
5,3948,13,-0.071522,0.00714,1
5,3948,14,-0.004108,0.001466,1
5,3948,15,0.000054,-0.000032,1
5,3948,16,0.011807,-0.009799,1
5,3948,17,-0.002733,0.023206,1
5,3948,18,-0.0188,0.014116,1
5,3948,19,0.010213,-0.010979,1
5,3948,20,0.00043,-0.000025,1
5,3948,21,0.778563,-0.105932,1
5,3948,22,0.126044,-0.011911,1
5,3948,23,0.258051,-0.034039,1
5,3948,24,0.063845,-0.048307,1
5,3948,25,-0.002041,0.00123,1
5,3948,26,0.011742,-0.005783,1
5,3948,27,-0.000015,0.000068,1
5,3948,28,-0.000101,0.000278,1
5,3948,29,-0.000185,-0.000567,1
5,3948,30,-0.001288,0.000997,1
5,3948,31,-0.024913,-0.031457,1
5,3948,32,0.00455,-0.012507,1
5,3948,33,0.001323,-0.001045,1
5,3948,34,-0.000703,-0.000361,1
5,3948,35,-0.008583,0.007378,1
5,3948,36,-0.056135,0.008027,1
5,3948,37,0.042095,-0.005859,1
5,3948,38,-0.028053,0.003074,1
5,3948,39,0.032075,-0.004578,1
5,3948,40,0.155906,-0.149904,1
5,3948,41,0.034732,-0.004299,1
5,3948,42,0.002095,-0.00421,1
5,3948,43,0.001112,-0.000258,1
5,3948,44,0.000951,-0.001108,1
5,3948,45,0.000199,-0.000447,1
5,3948,46,0.00039,-0.000097,1
5,3948,47,-0.000969,-0.000301,1
5,3948,48,-0.005558,0.006424,1
5,3948,49,-0.023827,-0.038952,1
5,3948,50,0.010694,-0.017558,1
5,3948,51,-0.000012,0.001064,1
5,3948,52,0.000061,0.000222,1
5,3948,53,-0.001695,0.001463,1
5,3948,54,0.003726,-0.003223,1
5,3948,55,-0.000197,0.000019,1
5,3948,56,0.000014,-0.000021,1
5,3948,57,0.000534,-0.000243,1
5,3948,58,0.000045,-0.001363,1
5,3948,59,0.01227,-0.002071,1
5,3948,60,0.066209,-0.069529,1
5,3948,61,0.02175,-0.002706,1
5,3948,62,-0.002058,-0.000072,1
5,3948,63,0.000081,-0.000094,1
5,3948,64,0.001378,-0.000833,1
5,3948,65,0.000693,-0.000033,1
8,2180,0,-0.410551,0.100934,1
8,2180,1,-0.068146,-0.536921,1
8,2180,2,1.079513,-0.234505,1
8,2180,3,7.128421,-21.62354,1
8,2180,4,0.437766,-0.081355,1
8,2180,5,0.321189,0.057774,1
8,2180,6,-0.003174,0.112882,1
8,2180,7,0.110336,0.700936,1
8,2180,8,-1.213354,0.185707,1
8,2180,9,-0.163346,0.071301,1
8,2180,10,-12.947066,39.215277,1
8,2180,11,0.847675,-2.627963,1
8,2180,12,0.149737,-0.070051,1
8,2180,13,-0.513294,-0.088674,1
8,2180,14,-0.012,0.00552,1
8,2180,15,0.001641,-0.001998,1
8,2180,16,0.008758,-0.211377,1
8,2180,17,-0.02173,0.152633,1
8,2180,18,-0.268032,0.044949,1
8,2180,19,-0.09987,0.116348,1
8,2180,20,0.001194,-0.002276,1
8,2180,21,-2.79286,8.39547,1
8,2180,22,-0.423677,1.40402,1
8,2180,23,-0.921117,2.785898,1
8,2180,24,-0.066356,-0.004164,1
8,2180,25,-0.001641,-0.008064,1
8,2180,26,0.024489,-0.012904,1
8,2180,27,-0.000347,-0.000771,1
8,2180,28,0.000378,-0.000681,1
8,2180,29,-0.004845,0.002204,1
8,2180,30,-0.007083,0.036303,1
8,2180,31,-0.022726,-0.246628,1
8,2180,32,0.477103,-0.09499,1
8,2180,33,-0.023897,0.002878,1
8,2180,34,0.001414,0.005369,1
8,2180,35,0.098201,-0.058873,1
8,2180,36,0.20344,-0.603534,1
8,2180,37,-0.151179,0.450372,1
8,2180,38,0.095891,-0.314324,1
8,2180,39,-0.115952,0.345106,1
8,2180,40,-0.182374,0.074462,1
8,2180,41,0.24022,0.04592,1
8,2180,42,-0.019706,0.012559,1
8,2180,43,0.008197,0.003686,1
8,2180,44,-0.000245,-0.000237,1
8,2180,45,-0.000322,-0.001182,1
8,2180,46,-0.000601,0.006742,1
8,2180,47,0.002956,-0.010676,1
8,2180,48,0.000205,0.119884,1
8,2180,49,-0.015557,-0.289602,1
8,2180,50,0.556762,-0.118557,1
8,2180,51,0.015367,-0.030653,1
8,2180,52,0.01662,-0.008655,1
8,2180,53,0.018684,-0.011331,1
8,2180,54,-0.035416,0.021788,1
8,2180,55,0.000764,-0.002302,1
8,2180,56,-0.001496,-0.000904,1
8,2180,57,-0.002665,0.007216,1
8,2180,58,-0.010384,-0.019114,1
8,2180,59,-0.04493,0.129613,1
8,2180,60,-0.077376,0.039264,1
8,2180,61,0.149604,0.031026,1
8,2180,62,-0.016226,0.005442,1
8,2180,63,0.000536,-0.001537,1
8,2180,64,-0.005756,0.00357,1
8,2180,65,0.004497,0.001084,1
8,2308,0,0.513962,-0.66115,1
8,2308,1,-0.707012,-0.663923,1
8,2308,2,0.442674,0.086749,1
8,2308,3,3.188186,-22.710039,1
8,2308,4,-0.667888,0.690072,1
8,2308,5,0.026236,0.162946,1
8,2308,6,0.016351,0.015981,1
8,2308,7,1.088088,1.034268,1
8,2308,8,-0.595331,-0.164667,1
8,2308,9,-0.009861,0.005175,1
8,2308,10,-5.750365,40.893024,1
8,2308,11,0.399615,-2.870988,1
8,2308,12,-0.073191,0.414626,1
8,2308,13,-0.057533,-0.309105,1
8,2308,14,-0.004041,-0.002067,1
8,2308,15,-0.001062,-0.001382,1
8,2308,16,-0.028081,-0.028931,1
8,2308,17,0.02225,-0.007013,1
8,2308,18,-0.033867,-0.041895,1
8,2308,19,-0.136268,0.093789,1
8,2308,20,0.001848,0.000131,1
8,2308,21,-1.179347,8.368705,1
8,2308,22,-0.199012,1.589829,1
8,2308,23,-0.402996,2.86733,1
8,2308,24,0.210184,-0.342433,1
8,2308,25,0.03077,0.072727,1
8,2308,26,0.014818,-0.004276,1
8,2308,27,-0.000517,0.000792,1
8,2308,28,0.004028,0.003645,1
8,2308,29,-0.011258,-0.009149,1
8,2308,30,0.01974,0.021812,1
8,2308,31,-0.554131,-0.50756,1
8,2308,32,0.349115,0.090407,1
8,2308,33,0.040267,-0.02658,1
8,2308,34,0.004398,0.00121,1
8,2308,35,0.036755,-0.020942,1
8,2308,36,0.080799,-0.570045,1
8,2308,37,-0.060451,0.430315,1
8,2308,38,0.026017,-0.285323,1
8,2308,39,-0.046112,0.325754,1
8,2308,40,0.18732,-0.416895,1
8,2308,41,0.014526,0.170699,1
8,2308,42,-0.001429,-0.01764,1
8,2308,43,0.002236,0.004811,1
8,2308,44,0.002497,-0.005556,1
8,2308,45,-0.004601,-0.004131,1
8,2308,46,0.000381,0.000484,1
8,2308,47,-0.00626,-0.006131,1
8,2308,48,0.026514,0.022766,1
8,2308,49,-0.255569,-0.225433,1
8,2308,50,0.172335,0.049959,1
8,2308,51,0.062126,-0.034135,1
8,2308,52,0.007128,0.001771,1
8,2308,53,0.006506,-0.004101,1
8,2308,54,-0.009506,0.008558,1
8,2308,55,0.000006,-0.000015,1
8,2308,56,-0.000462,-0.000101,1
8,2308,57,-0.000691,0.001093,1
8,2308,58,-0.010579,-0.000922,1
8,2308,59,-0.001295,0.006602,1
8,2308,60,-0.06721,0.082136,1
8,2308,61,-0.008988,0.00302,1
8,2308,62,-0.005198,0.002436,1
8,2308,63,-0.003399,-0.000496,1
8,2308,64,-0.001811,0.002471,1
8,2308,65,0.000023,0.002291,1
8,2564,0,-0.096088,-0.226396,1
8,2564,1,-0.050833,0.07749,1
8,2564,2,0.186045,-0.032932,1
8,2564,3,2.022254,0.271304,1
8,2564,4,0.079583,0.244408,1
8,2564,5,0.032355,-0.028187,1
8,2564,6,-0.003459,0.005691,1
8,2564,7,0.068449,-0.105708,1
8,2564,8,-0.190143,0.033839,1
8,2564,9,-0.02974,0.004363,1
8,2564,10,-3.671152,-0.491637,1
8,2564,11,0.246875,0.03626,1
8,2564,12,0.070542,0.079088,1
8,2564,13,-0.052652,0.045379,1
8,2564,14,-0.001415,0.002345,1
8,2564,15,0.000251,-0.000065,1
8,2564,16,0.007016,-0.010928,1
8,2564,17,0.010423,-0.013269,1
8,2564,18,-0.044458,0.020121,1
8,2564,19,-0.052323,-0.001844,1
8,2564,20,0.000073,-0.000344,1
8,2564,21,-0.783613,-0.100935,1
8,2564,22,-0.122869,-0.018034,1
8,2564,23,-0.260366,-0.034481,1
8,2564,24,-0.012807,-0.039804,1
8,2564,25,0.002079,-0.000559,1
8,2564,26,0.002605,-0.006669,1
8,2564,27,0.000069,-0.000148,1
8,2564,28,0.000155,0.000009,1
8,2564,29,-0.00095,0.000395,1
8,2564,30,-0.001609,0.001371,1
8,2564,31,-0.022368,0.033353,1
8,2564,32,0.081583,-0.016496,1
8,2564,33,-0.002304,0.000622,1
8,2564,34,0.000545,0.000669,1
8,2564,35,0.02582,-0.001623,1
8,2564,36,0.056324,0.006916,1
8,2564,37,-0.041825,-0.005202,1
8,2564,38,0.0261,0.003222,1
8,2564,39,-0.032138,-0.003948,1
8,2564,40,-0.06059,-0.095899,1
8,2564,41,0.022906,-0.020856,1
8,2564,42,-0.004708,-0.00178,1
8,2564,43,0.00058,-0.000213,1
8,2564,44,-0.000204,-0.000398,1
8,2564,45,-0.0001,-0.000036,1
8,2564,46,-0.000179,-0.000397,1
8,2564,47,0.00003,0.001084,1
8,2564,48,-0.002684,0.004698,1
8,2564,49,-0.024877,0.037334,1
8,2564,50,0.095082,-0.023233,1
8,2564,51,0.016262,0.001469,1
8,2564,52,0.002914,-0.001006,1
8,2564,53,0.004943,-0.000293,1
8,2564,54,-0.009459,0.000393,1
8,2564,55,0.000206,0.000001,1
8,2564,56,-0.00019,-0.000029,1
8,2564,57,-0.00072,0.00003,1
8,2564,58,-0.003103,-0.000563,1
8,2564,59,-0.011935,-0.001243,1
8,2564,60,-0.029711,-0.040345,1
8,2564,61,0.014189,-0.012701,1
8,2564,62,-0.00193,0.000898,1
8,2564,63,-0.000023,-0.000374,1
8,2564,64,-0.001261,-0.001422,1
8,2564,65,0.000485,-0.000378,1
8,2692,0,-0.055866,-0.086541,1
8,2692,1,-0.078498,0.064307,1
8,2692,2,0.10938,-0.03964,1
8,2692,3,2.189542,1.380728,1
8,2692,4,0.041586,0.102903,1
8,2692,5,0.043014,-0.018953,1
8,2692,6,-0.004401,-0.001232,1
8,2692,7,0.103865,-0.088438,1
8,2692,8,-0.116233,0.038203,1
8,2692,9,-0.013292,0.00711,1
8,2692,10,-3.975199,-2.503775,1
8,2692,11,0.264917,0.168854,1
8,2692,12,0.048405,0.015134,1
8,2692,13,-0.068583,0.030804,1
8,2692,14,-0.000624,0.000795,1
8,2692,15,0.00033,0.000272,1
8,2692,16,0.008895,0.002088,1
8,2692,17,0.019645,-0.009632,1
8,2692,18,-0.023189,0.018622,1
8,2692,19,-0.033154,0.004879,1
8,2692,20,0.000372,-0.000016,1
8,2692,21,-0.851872,-0.534663,1
8,2692,22,-0.13301,-0.090092,1
8,2692,23,-0.282283,-0.17774,1
8,2692,24,-0.007157,-0.015479,1
8,2692,25,-0.000535,-0.001074,1
8,2692,26,0.001018,-0.002336,1
8,2692,27,-0.000068,-0.000126,1
8,2692,28,0.000135,0.000015,1
8,2692,29,-0.001271,-0.000427,1
8,2692,30,-0.001815,-0.000484,1
8,2692,31,-0.035298,0.027487,1
8,2692,32,0.047504,-0.019102,1
8,2692,33,-0.000357,0.000927,1
8,2692,34,-0.00049,-0.000147,1
8,2692,35,0.013894,-0.004405,1
8,2692,36,0.061485,0.038337,1
8,2692,37,-0.045659,-0.028698,1
8,2692,38,0.028978,0.020013,1
8,2692,39,-0.035093,-0.021916,1
8,2692,40,-0.038797,-0.029565,1
8,2692,41,0.032242,-0.013609,1
8,2692,42,-0.002698,-0.000178,1
8,2692,43,0.001183,-0.000081,1
8,2692,44,-0.000162,-0.0001,1
8,2692,45,-0.000126,0.000041,1
8,2692,46,0.000042,-0.000435,1
8,2692,47,-0.000254,0.001224,1
8,2692,48,-0.003241,-0.002079,1
8,2692,49,-0.040298,0.030345,1
8,2692,50,0.054477,-0.024818,1
8,2692,51,0.011436,-0.000771,1
8,2692,52,0.002066,-0.000692,1
8,2692,53,0.002655,-0.000836,1
8,2692,54,-0.005076,0.001521,1
8,2692,55,0.000213,0.000135,1
8,2692,56,-0.000165,0.000012,1
8,2692,57,-0.000853,-0.000351,1
8,2692,58,-0.002641,0.001052,1
8,2692,59,-0.013335,-0.008159,1
8,2692,60,-0.019491,-0.011031,1
8,2692,61,0.020205,-0.008283,1
8,2692,62,-0.000881,0.000052,1
8,2692,63,-0.000033,-0.000219,1
8,2692,64,-0.000674,-0.000535,1
8,2692,65,0.000629,-0.000263,1
8,2820,0,0.014899,-0.111617,1
8,2820,1,-0.039371,0.035799,1
8,2820,2,-0.008652,-0.047315,1
8,2820,3,1.898815,0.210805,1
8,2820,4,-0.027783,0.135776,1
8,2820,5,0.007753,-0.016874,1
8,2820,6,-0.001459,0.000846,1
8,2820,7,0.064912,-0.058888,1
8,2820,8,0.013421,0.057185,1
8,2820,9,0.002752,0.016944,1
8,2820,10,-3.414538,-0.378961,1
8,2820,11,0.243912,0.027223,1
8,2820,12,0.013809,0.041155,1
8,2820,13,-0.015549,0.033929,1
8,2820,14,-0.000375,-0.00021,1
8,2820,15,-0.00009,0.000245,1
8,2820,16,0.004148,-0.002631,1
8,2820,17,-0.004711,0.004052,1
8,2820,18,-0.000308,-0.007352,1
8,2820,19,-0.005381,0.006936,1
8,2820,20,0.000066,-0.000265,1
8,2820,21,-0.690913,-0.076515,1
8,2820,22,-0.135517,-0.015349,1
8,2820,23,-0.238637,-0.026474,1
8,2820,24,0.002824,-0.062474,1
8,2820,25,0.004784,-0.010635,1
8,2820,26,0.000869,-0.001141,1
8,2820,27,0.000024,-0.000062,1
8,2820,28,0.000114,-0.000099,1
8,2820,29,-0.000753,0.000197,1
8,2820,30,-0.001821,0.001045,1
8,2820,31,-0.033142,0.030116,1
8,2820,32,-0.007682,-0.036106,1
8,2820,33,0.003005,0.003513,1
8,2820,34,-0.000377,-0.000301,1
8,2820,35,-0.000269,-0.009628,1
8,2820,36,0.046352,0.005117,1
8,2820,37,-0.034465,-0.003816,1
8,2820,38,0.022767,0.002694,1
8,2820,39,-0.026486,-0.002924,1
8,2820,40,-0.003692,-0.052585,1
8,2820,41,0.008447,-0.018229,1
8,2820,42,-0.000819,-0.000913,1
8,2820,43,0.000321,-0.000657,1
8,2820,44,-0.000052,-0.000156,1
8,2820,45,-0.000166,0.000161,1
8,2820,46,0.000462,-0.00051,1
8,2820,47,-0.000008,0.000512,1
8,2820,48,-0.001375,0.000657,1
8,2820,49,-0.007727,0.007384,1
8,2820,50,-0.001819,-0.009341,1
8,2820,51,0.002576,0.000675,1
8,2820,52,0.000262,-0.000557,1
8,2820,53,-0.000051,-0.001812,1
8,2820,54,0.000103,0.003372,1
8,2820,55,0.00009,0.00001,1
8,2820,56,-0.000005,0.000001,1
8,2820,57,-0.000421,-0.000032,1
8,2820,58,-0.000199,0.000041,1
8,2820,59,0.002723,0.000321,1
8,2820,60,-0.002143,0.029594,1
8,2820,61,-0.001576,0.003544,1
8,2820,62,-0.000372,-0.000199,1
8,2820,63,-0.000066,0.000121,1
8,2820,64,-0.000116,-0.002125,1
8,2820,65,0.000128,-0.000273,1
8,2948,0,-0.044407,0.019835,1
8,2948,1,-0.130014,0.021284,1
8,2948,2,0.012568,-0.084035,1
8,2948,3,0.720739,-1.305493,1
8,2948,4,0.014093,-0.028062,1
8,2948,5,0.035721,-0.039652,1
8,2948,6,-0.001729,0.007077,1
8,2948,7,0.175595,-0.027129,1
8,2948,8,-0.005842,0.08902,1
8,2948,9,-0.005526,0.022076,1
8,2948,10,-1.308936,2.364279,1
8,2948,11,0.082138,-0.160844,1
8,2948,12,0.071276,0.00362,1
8,2948,13,-0.058016,0.063419,1
8,2948,14,-0.001486,-0.001365,1
8,2948,15,0.000436,0.000272,1
8,2948,16,0.004171,-0.013614,1
8,2948,17,0.029193,-0.007788,1
8,2948,18,-0.004722,0.009866,1
8,2948,19,-0.009059,0.013536,1
8,2948,20,0.000471,-0.000029,1
8,2948,21,-0.285779,0.50024,1
8,2948,22,-0.040944,0.085195,1
8,2948,23,-0.093442,0.167355,1
8,2948,24,-0.00884,0.003406,1
8,2948,25,0.000798,0.001445,1
8,2948,26,0.002354,0.003165,1
8,2948,27,0.000006,-0.000124,1
8,2948,28,0.000273,-0.000057,1
8,2948,29,-0.002253,-0.000636,1
8,2948,30,-0.00027,0.002116,1
8,2948,31,-0.06269,0.010577,1
8,2948,32,0.006339,-0.037744,1
8,2948,33,-0.000351,0.00299,1
8,2948,34,-0.001125,-0.000556,1
8,2948,35,0.004616,-0.013376,1
8,2948,36,0.021062,-0.035513,1
8,2948,37,-0.015496,0.026561,1
8,2948,38,0.009701,-0.017838,1
8,2948,39,-0.012027,0.020293,1
8,2948,40,-0.046735,0.004036,1
8,2948,41,0.028391,-0.03285,1
8,2948,42,-0.003793,-0.001096,1
8,2948,43,0.001457,-0.001338,1
8,2948,44,-0.000614,0.000063,1
8,2948,45,-0.000491,0.000038,1
8,2948,46,0.001421,-0.000076,1
8,2948,47,-0.000853,0.000713,1
8,2948,48,-0.000059,0.007206,1
8,2948,49,-0.066209,0.012132,1
8,2948,50,0.00727,-0.037848,1
8,2948,51,0.002599,-0.000634,1
8,2948,52,0.001013,-0.000969,1
8,2948,53,0.000881,-0.00252,1
8,2948,54,-0.00171,0.00464,1
8,2948,55,-0.000042,0.000114,1
8,2948,56,-0.000092,-0.000028,1
8,2948,57,-0.000396,0.000168,1
8,2948,58,-0.001215,-0.000292,1
8,2948,59,-0.004498,0.006309,1
8,2948,60,-0.021913,0.000447,1
8,2948,61,0.01572,-0.018455,1
8,2948,62,-0.001815,-0.001537,1
8,2948,63,0.000291,-0.00064,1
8,2948,64,-0.001797,0.000085,1
8,2948,65,0.000383,-0.000407,1
8,3052,0,0.079842,0.05181,1
8,3052,1,0.018798,-0.036376,1
8,3052,2,-0.075114,-0.013146,1
8,3052,3,-1.144331,-1.398987,1
8,3052,4,-0.087402,-0.060487,1
8,3052,5,-0.029191,-0.005156,1
8,3052,6,0.00303,0.003038,1
8,3052,7,-0.025645,0.050655,1
8,3052,8,0.092356,0.020837,1
8,3052,9,0.009373,-0.001885,1
8,3052,10,2.068803,2.529087,1
8,3052,11,-0.14193,-0.171034,1
8,3052,12,-0.031337,-0.013969,1
8,3052,13,0.04911,0.008607,1
8,3052,14,-0.00075,-0.000147,1
8,3052,15,0.000238,-0.000101,1
8,3052,16,-0.006353,-0.005805,1
8,3052,17,-0.004792,0.007373,1
8,3052,18,0.008198,0.000515,1
8,3052,19,0.011713,0.000751,1
8,3052,20,-0.000106,-0.000132,1
8,3052,21,0.432813,0.532739,1
8,3052,22,0.07482,0.092512,1
8,3052,23,0.145932,0.178794,1
8,3052,24,0.021059,0.013361,1
8,3052,25,-0.002528,-0.000277,1
8,3052,26,0.003049,0.001088,1
8,3052,27,0.000058,-0.000035,1
8,3052,28,0.000146,0.000035,1
8,3052,29,-0.000343,-0.000223,1
8,3052,30,0.001775,0.001697,1
8,3052,31,0.0108,-0.020994,1
8,3052,32,-0.040436,-0.007013,1
8,3052,33,0.000682,-0.000631,1
8,3052,34,-0.000637,0.000235,1
8,3052,35,-0.007092,0.000609,1
8,3052,36,-0.030336,-0.037593,1
8,3052,37,0.022884,0.028155,1
8,3052,38,-0.01455,-0.019096,1
8,3052,39,0.017328,0.021488,1
8,3052,40,0.038472,0.021696,1
8,3052,41,-0.025911,-0.00469,1
8,3052,42,-0.000244,0.000132,1
8,3052,43,-0.00104,-0.000063,1
8,3052,44,-0.000005,0.00002,1
8,3052,45,-0.0001,-0.000052,1
8,3052,46,-0.000426,0.000206,1
8,3052,47,0.000373,-0.00035,1
8,3052,48,0.002911,0.003509,1
8,3052,49,0.00993,-0.018163,1
8,3052,50,-0.033642,-0.005572,1
8,3052,51,-0.003324,-0.000829,1
8,3052,52,-0.000479,-0.0004,1
8,3052,53,-0.00135,0.000126,1
8,3052,54,0.00262,-0.000286,1
8,3052,55,-0.000047,-0.000085,1
8,3052,56,0.00004,-0.00004,1
8,3052,57,0.000173,0.000335,1
8,3052,58,0.000832,-0.00037,1
8,3052,59,0.003884,0.005144,1
8,3052,60,0.007971,0.003765,1
8,3052,61,-0.010908,-0.002008,1
8,3052,62,-0.000572,0.000063,1
8,3052,63,0.000078,-0.000074,1
8,3052,64,0.000852,0.000458,1
8,3052,65,-0.000275,-0.000063,1
8,3180,0,0.067917,-0.197103,1
8,3180,1,0.004994,-0.184413,1
8,3180,2,-0.051505,0.013182,1
8,3180,3,-3.152191,-4.217716,1
8,3180,4,-0.069505,0.170691,1
8,3180,5,-0.03926,0.032762,1
8,3180,6,0.00498,0.017815,1
8,3180,7,-0.008206,0.252106,1
8,3180,8,0.063282,-0.005445,1
8,3180,9,0.002437,-0.017092,1
8,3180,10,5.707863,7.629956,1
8,3180,11,-0.383316,-0.52217,1
8,3180,12,-0.03197,0.146875,1
8,3180,13,0.063774,-0.055653,1
8,3180,14,-0.000696,-0.003312,1
8,3180,15,-0.000278,-0.000624,1
8,3180,16,-0.010038,-0.033882,1
8,3180,17,0.001419,0.039559,1
8,3180,18,-0.002257,-0.010487,1
8,3180,19,0.022213,0.01671,1
8,3180,20,-0.000444,0.000229,1
8,3180,21,1.209488,1.605583,1
8,3180,22,0.200201,0.282627,1
8,3180,23,0.404117,0.53935,1
8,3180,24,0.013825,-0.047921,1
8,3180,25,0.000928,0.004836,1
8,3180,26,0.001798,0.006583,1
8,3180,27,-0.000294,0.000317,1
8,3180,28,-0.000059,0.001623,1
8,3180,29,0.000613,0.000738,1
8,3180,30,0.002785,0.00521,1
8,3180,31,0.00252,-0.094474,1
8,3180,32,-0.022772,0.008423,1
8,3180,33,-0.001251,-0.006329,1
8,3180,34,0.00079,-0.000936,1
8,3180,35,-0.006705,0.004081,1
8,3180,36,-0.086088,-0.11321,1
8,3180,37,0.063168,0.083441,1
8,3180,38,-0.04164,-0.058391,1
8,3180,39,0.049181,0.064708,1
8,3180,40,0.035414,-0.125196,1
8,3180,41,-0.033318,0.025107,1
8,3180,42,-0.000889,-0.002576,1
8,3180,43,-0.001279,0.000728,1
8,3180,44,0.001342,-0.004775,1
8,3180,45,0.000043,-0.002176,1
8,3180,46,0.000111,0.002587,1
8,3180,47,-0.000593,-0.000904,1
8,3180,48,0.00495,0.020443,1
8,3180,49,0.000641,-0.094243,1
8,3180,50,-0.019085,0.010449,1
8,3180,51,-0.008858,-0.010383,1
8,3180,52,-0.00052,0.000519,1
8,3180,53,-0.001198,0.000755,1
8,3180,54,0.001901,-0.001274,1
8,3180,55,0.000631,0.000816,1
8,3180,56,0.000094,-0.000129,1
8,3180,57,0.000191,-0.000128,1
8,3180,58,0.002041,-0.002655,1
8,3180,59,0.014745,0.018417,1
8,3180,60,0.011875,-0.043934,1
8,3180,61,-0.017415,0.011791,1
8,3180,62,-0.000745,-0.003548,1
8,3180,63,-0.000123,0.000009,1
8,3180,64,0.001648,-0.005412,1
8,3180,65,-0.000759,0.000523,1
8,3436,0,0.296307,-0.06845,1
